adoption_id,age_years,size,weight_kg,breed_group,intake_type,days_in_shelter,previously_returned,medical_needs,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,home_type,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,return_reason,days_to_return,returned
ADP000137,1.0,medium,14.0,mixed,stray,39,0,minor,1,0.9,5.2,3.2,6.9,8.0,0,0,1,0,apartment,0,4.1,7.8,1,0,1,5.3,0.9,0,kept,,0
ADP000138,3.1,small,10.9,herding,stray,19,0,none,1,3.3,4.4,4.5,9.7,7.6,0,1,1,0,house_owned,1,4.7,4.0,1,0,1,4.9,5.7,0,kept,,0
ADP000139,3.5,small,9.3,working,transfer,68,0,none,1,6.3,4.4,6.1,7.7,6.2,0,1,0,1,apartment,0,5.6,2.9,3,1,0,2.8,4.8,0,kept,,0
ADP000140,2.0,medium,23.7,mixed,owner_surrender,90,0,none,1,0.0,5.0,4.3,8.8,7.5,1,1,0,1,house_owned,1,1.8,7.5,4,1,0,4.1,1.3,0,kept,,0
ADP000141,2.3,medium,19.3,mixed,stray,17,0,minor,1,2.6,3.3,1.5,7.4,4.4,0,0,0,0,house_rented,1,1.4,9.8,1,0,0,5.1,2.4,0,cost_time,4.6,1
ADP000142,1.7,small,8.1,mixed,stray,20,0,minor,1,4.0,3.6,6.9,4.0,7.2,1,1,0,1,apartment,0,5.4,0.0,1,1,0,8.0,4.0,0,kept,,0
ADP000143,1.1,large,32.9,sporting,stray,30,0,none,1,5.8,8.4,4.4,8.7,1.6,0,0,0,0,house_rented,1,10.6,2.0,1,0,1,5.9,6.7,0,aggression,3.2,1
ADP000144,1.3,large,27.5,herding,stray,34,0,none,1,2.3,2.7,1.1,5.3,6.3,1,0,0,0,house_rented,1,5.7,4.9,1,0,0,8.6,0.4,0,kept,,0
ADP000145,6.0,medium,15.3,mixed,transfer,63,0,none,1,2.7,2.8,6.0,5.4,9.0,1,0,0,0,house_rented,1,5.8,0.9,1,0,0,9.2,4.5,0,kept,,0
ADP000146,5.6,medium,15.1,terrier,owner_surrender,50,1,minor,1,2.5,6.4,4.0,5.5,4.8,0,0,0,1,apartment,0,6.6,10.0,3,0,0,8.3,4.5,0,kept,,0
ADP000147,1.1,medium,24.4,hound,stray,33,1,none,1,1.9,0.0,0.0,3.1,6.8,1,0,0,1,apartment,0,8.1,7.2,2,0,1,8.3,4.1,0,kept,,0
ADP000148,7.1,large,30.1,sporting,owner_surrender,95,0,chronic,1,0.4,1.6,4.1,6.7,7.2,1,0,0,1,house_rented,1,7.1,4.2,3,1,0,5.6,2.5,0,kept,,0
ADP000149,1.9,medium,19.0,mixed,owner_surrender,22,0,none,1,5.4,0.6,2.0,7.2,2.7,0,1,1,0,house_owned,1,3.2,5.0,1,0,1,6.3,2.2,0,kept,,0
ADP000150,6.6,medium,17.5,sporting,transfer,6,0,chronic,1,2.4,6.8,3.5,3.6,0.0,0,0,0,0,apartment,0,7.5,4.3,1,0,0,9.0,0.7,0,separation_anxiety_destruction,1.0,1
ADP000151,1.9,medium,18.0,hound,owner_surrender,30,0,none,1,4.3,3.4,6.7,6.8,5.0,1,0,0,1,apartment,0,7.4,4.2,2,1,0,7.1,2.6,0,kept,,0
ADP000152,1.7,medium,18.8,hound,transfer,7,0,none,1,1.9,6.1,6.3,3.2,5.3,1,1,0,1,house_rented,1,5.5,4.4,2,1,0,4.4,1.2,0,kept,,0
ADP000153,2.0,large,31.2,mixed,owner_surrender,22,0,none,0,2.2,4.2,4.7,6.0,3.1,0,0,0,0,apartment,0,6.6,5.0,1,0,0,6.2,1.0,1,kept,,0
ADP000154,4.3,large,24.5,terrier,transfer,28,0,none,1,2.7,3.1,2.5,6.8,4.4,0,1,0,1,house_owned,1,11.1,2.7,3,1,0,9.1,4.1,0,unmet_expectations,112.3,1
ADP000155,6.7,medium,19.4,working,owner_surrender,80,0,none,1,0.7,1.2,0.0,8.3,5.7,1,1,1,1,house_owned,1,2.6,6.8,3,0,1,5.5,1.5,0,kept,,0
ADP000156,5.3,small,5.2,terrier,stray,31,0,none,0,2.2,0.0,6.2,6.9,6.6,1,1,0,0,house_owned,1,0.7,9.1,1,0,0,10.0,2.2,0,unmet_expectations,74.0,1
ADP000157,4.0,small,6.7,sporting,stray,28,0,chronic,1,0.0,4.3,3.4,3.6,2.5,0,1,0,1,house_rented,0,5.9,7.5,2,1,1,6.4,3.9,0,kept,,0
ADP000158,1.5,medium,15.4,working,stray,30,0,none,1,5.7,5.0,3.8,7.0,5.1,1,0,0,0,house_rented,1,9.3,3.4,1,0,0,5.0,3.6,0,kept,,0
ADP000159,3.1,large,23.7,sporting,stray,13,1,none,0,0.0,5.6,6.2,7.5,2.8,1,0,0,0,house_rented,1,5.9,6.5,3,0,0,8.7,1.0,0,kept,,0
ADP000160,9.1,large,29.9,mixed,born_in_care,8,0,none,1,2.5,4.3,1.6,4.6,8.5,1,0,1,1,house_rented,1,9.1,5.8,2,0,0,9.5,1.2,0,kept,,0
ADP000161,5.7,small,5.5,sporting,owner_surrender,41,0,none,1,3.8,4.0,5.7,2.8,5.5,0,1,0,1,house_owned,1,2.5,3.7,2,0,1,10.0,0.9,0,kept,,0
ADP000162,2.5,medium,22.3,terrier,owner_surrender,17,0,none,1,4.3,2.6,0.0,7.2,3.4,0,0,0,1,house_owned,1,9.0,6.8,1,0,1,3.6,0.4,0,kept,,0
ADP000163,4.7,small,5.4,terrier,transfer,9,0,none,0,0.0,3.6,0.0,5.9,7.9,1,0,0,1,house_rented,1,8.6,3.4,2,0,0,8.1,2.5,0,kept,,0
ADP000164,0.6,medium,16.4,mixed,owner_surrender,12,0,none,1,0.7,5.1,1.8,5.7,4.3,0,0,0,1,house_owned,1,7.3,6.6,1,0,1,5.5,0.9,0,kept,,0
ADP000165,2.4,large,36.4,herding,stray,19,0,none,1,2.4,2.7,4.2,6.7,6.0,1,0,1,1,apartment,0,7.2,6.9,3,0,0,8.3,0.2,1,kept,,0
ADP000166,3.4,xlarge,52.6,sporting,stray,39,0,none,1,3.1,6.5,6.8,5.6,4.8,1,1,1,1,apartment,0,7.0,7.6,4,0,0,6.5,2.0,1,kept,,0
ADP000167,7.4,large,31.5,herding,stray,40,0,none,1,3.7,6.2,0.0,8.7,4.4,0,1,0,1,house_owned,1,6.3,7.0,2,0,1,4.5,1.7,0,kept,,0
ADP000168,3.0,medium,19.1,toy,owner_surrender,31,0,minor,1,1.7,5.5,4.6,4.7,8.0,0,0,0,0,house_owned,0,6.5,6.2,1,0,1,8.8,1.5,0,kept,,0
ADP000169,3.8,large,23.8,hound,stray,28,0,none,1,4.6,3.0,3.5,5.5,1.4,1,0,1,0,apartment,0,12.6,8.3,2,0,1,9.1,2.8,1,housing_landlord,3.9,1
ADP000170,1.0,small,9.0,terrier,stray,45,0,none,1,3.9,5.1,2.7,6.9,1.9,0,0,1,1,apartment,0,0.0,6.2,1,0,0,2.1,0.7,0,kept,,0
ADP000171,1.3,xlarge,57.1,mixed,stray,5,0,chronic,1,2.4,4.3,2.1,2.6,0.4,0,0,0,1,apartment,0,6.9,5.6,1,1,0,4.7,3.0,1,medical_needs,3.7,1
ADP000172,3.1,small,7.9,hound,stray,11,0,none,1,4.8,1.6,6.6,4.3,6.7,1,0,0,1,house_owned,1,6.8,3.7,3,0,1,8.8,0.6,0,kept,,0
ADP000173,6.5,large,38.6,mixed,transfer,92,0,minor,1,2.7,4.1,2.2,4.1,7.2,0,0,1,0,apartment,0,12.0,3.1,2,0,1,4.4,1.0,1,kept,,0
ADP000174,5.6,large,24.7,hound,stray,37,0,none,1,3.7,3.3,6.4,3.8,7.7,0,0,0,1,house_owned,1,4.6,8.5,4,0,1,8.3,4.7,0,kept,,0
ADP000175,2.2,small,3.8,herding,stray,5,0,none,0,0.0,5.6,5.4,6.2,4.3,1,0,0,1,house_rented,0,3.3,6.9,2,0,0,6.3,0.7,0,kept,,0
ADP000176,1.8,medium,20.0,mixed,stray,18,0,none,1,6.6,5.3,4.5,3.8,5.2,0,1,1,1,house_owned,1,5.2,1.7,3,0,0,4.5,2.1,0,kept,,0
ADP000177,7.2,large,29.8,mixed,stray,32,0,none,1,0.0,1.7,2.8,4.2,3.7,0,0,0,1,house_owned,1,6.8,5.6,1,0,1,9.7,1.4,0,kept,,0
ADP000178,2.3,large,34.5,mixed,owner_surrender,15,0,none,1,1.1,4.9,4.9,6.1,8.0,1,1,0,1,house_rented,1,7.2,0.0,1,0,0,6.7,6.1,0,kept,,0
ADP000179,1.2,medium,11.3,working,owner_surrender,9,0,none,1,4.0,6.5,3.4,7.2,2.8,0,1,1,0,apartment,0,6.5,6.5,1,0,1,9.0,0.7,0,housing_landlord,132.9,1
ADP000180,6.8,small,8.5,terrier,stray,77,0,none,1,0.8,4.5,2.5,8.0,10.0,1,0,0,1,house_owned,1,6.3,4.4,1,0,0,5.9,3.6,0,medical_needs,34.6,1
ADP000181,2.0,small,8.1,working,owner_surrender,4,0,minor,1,1.3,5.2,0.5,5.7,6.2,1,0,0,1,apartment,0,6.8,6.0,2,0,1,8.8,0.3,0,aggression,4.8,1
ADP000182,3.8,medium,17.3,mixed,owner_surrender,25,0,minor,1,0.9,2.0,0.7,6.6,4.2,1,0,0,1,apartment,0,5.8,5.4,2,1,0,5.0,1.2,0,kept,,0
ADP000183,2.9,large,30.9,terrier,stray,7,0,none,1,2.2,2.0,3.2,8.2,5.5,1,0,1,0,house_owned,1,11.1,5.3,1,0,0,9.9,2.9,0,allergies,5.2,1
ADP000184,1.4,small,10.6,working,stray,24,0,none,1,0.9,2.6,0.5,5.7,0.8,1,1,0,0,house_owned,1,5.4,4.8,2,0,1,4.4,0.9,0,kept,,0
ADP000185,7.4,small,5.3,mixed,owner_surrender,8,1,none,1,2.1,1.6,1.9,7.7,4.9,1,0,1,1,apartment,0,8.0,5.2,1,1,0,6.1,2.5,0,kept,,0
ADP000186,0.9,small,7.4,hound,stray,1,0,none,0,0.0,1.7,0.3,2.3,6.0,0,0,0,1,house_owned,1,10.0,6.0,1,0,0,8.0,3.7,0,kept,,0
ADP000187,4.8,small,5.9,mixed,stray,54,0,chronic,1,7.1,7.5,5.4,2.3,3.4,1,1,0,0,apartment,0,6.5,8.9,3,0,0,7.9,6.6,0,aggression,10.2,1
ADP000188,1.6,medium,19.9,hound,stray,32,0,minor,1,1.4,0.0,5.2,5.9,6.3,0,0,0,1,house_owned,1,7.2,5.3,1,0,1,5.5,0.6,0,kept,,0
ADP000189,2.5,large,31.2,working,stray,39,0,none,1,4.8,3.0,3.4,7.9,1.4,0,1,0,0,house_owned,1,3.3,3.0,1,0,0,7.4,4.9,0,kept,,0
ADP000190,6.3,small,6.4,mixed,stray,9,0,minor,1,3.6,2.7,0.2,6.6,6.3,1,0,1,1,house_rented,1,6.6,0.0,1,0,0,5.1,6.6,0,conflict_with_resident_pets,3.4,1
ADP000191,3.6,medium,16.1,mixed,owner_surrender,14,0,none,1,6.7,3.0,4.2,4.3,2.9,0,0,1,1,house_owned,1,11.9,4.3,1,1,1,2.5,0.0,0,kept,,0
ADP000192,4.8,small,7.6,sporting,stray,3,1,none,1,1.3,0.8,2.6,3.6,8.5,1,1,1,1,apartment,0,6.2,3.6,1,0,0,8.6,0.0,0,kept,,0
ADP000193,0.8,small,5.4,toy,transfer,7,0,none,1,3.7,6.1,7.1,7.5,2.2,0,1,0,1,apartment,0,1.9,5.1,3,0,0,7.4,2.4,0,conflict_with_resident_pets,6.0,1
ADP000194,8.5,large,26.7,mixed,owner_surrender,16,0,minor,1,0.6,5.3,4.7,9.0,3.2,0,0,0,1,apartment,0,7.4,4.3,3,1,0,3.9,4.7,1,kept,,0
ADP000195,1.2,small,7.0,toy,born_in_care,28,0,none,1,2.3,3.7,3.9,5.1,5.8,1,1,0,0,house_rented,1,0.8,6.9,3,0,1,8.4,1.8,0,kept,,0
ADP000196,5.2,medium,20.4,hound,owner_surrender,66,0,none,1,1.3,7.2,5.4,7.1,4.7,0,1,1,0,apartment,0,2.2,3.7,1,0,1,7.6,3.4,0,kept,,0
ADP000197,2.5,medium,17.8,toy,owner_surrender,107,0,none,1,0.1,8.1,2.8,4.7,4.6,1,0,1,0,house_rented,1,5.0,3.0,1,0,0,7.9,1.7,0,kept,,0
ADP000198,0.9,small,8.4,mixed,stray,36,0,minor,1,5.5,7.3,5.0,4.7,3.9,0,0,1,0,house_owned,1,7.4,1.6,3,0,1,9.2,3.1,0,kept,,0
ADP000199,6.0,xlarge,42.5,sporting,owner_surrender,130,0,none,1,1.7,4.3,0.7,4.3,8.9,0,0,1,1,apartment,0,7.5,3.0,2,0,1,6.6,1.3,1,kept,,0
ADP000200,7.6,medium,20.7,terrier,owner_surrender,86,0,none,1,3.4,1.4,0.0,7.8,5.9,0,0,0,0,house_owned,1,9.5,5.2,1,0,1,7.4,2.6,0,kept,,0
ADP000201,2.0,large,38.7,terrier,owner_surrender,5,0,none,1,0.0,1.4,0.0,5.8,4.5,1,0,0,0,house_rented,0,6.9,3.8,1,0,0,5.9,2.0,0,kept,,0
ADP000202,1.0,medium,15.6,mixed,stray,30,0,none,1,0.0,2.5,2.4,5.9,5.4,1,0,1,0,house_rented,1,6.1,7.7,2,0,1,9.2,1.8,0,kept,,0
ADP000203,2.2,medium,19.8,mixed,owner_surrender,44,0,none,1,5.3,4.5,2.1,8.0,7.9,0,0,1,1,house_owned,1,5.2,4.7,3,1,0,8.5,3.3,0,housing_landlord,8.7,1
ADP000204,3.3,large,24.3,mixed,stray,21,0,none,1,0.2,6.6,3.0,4.0,7.7,0,0,0,1,apartment,0,3.3,6.1,2,0,0,6.8,2.1,1,kept,,0
ADP000205,4.2,small,7.3,working,transfer,133,0,none,0,4.0,5.0,4.1,4.8,3.8,0,1,0,0,apartment,0,3.3,7.0,1,0,1,7.0,2.2,0,kept,,0
ADP000206,3.7,large,39.0,working,stray,4,0,minor,1,4.2,2.4,7.2,7.4,3.6,1,0,0,1,apartment,0,0.5,4.9,1,1,1,6.3,2.5,1,kept,,0
ADP000207,3.8,medium,20.4,sporting,transfer,24,0,none,1,4.6,7.3,5.4,7.9,5.6,0,0,1,1,house_owned,1,4.6,5.5,1,0,0,3.0,2.4,0,kept,,0
ADP000208,1.8,small,9.4,sporting,transfer,37,0,minor,1,1.2,1.5,4.2,6.6,3.8,0,0,1,1,apartment,0,6.1,6.5,1,1,0,4.8,0.1,0,kept,,0
ADP000209,5.7,medium,21.4,mixed,stray,103,0,none,1,3.7,0.0,3.6,7.6,1.2,1,1,1,1,house_owned,1,10.8,7.7,4,0,0,6.5,0.1,0,kept,,0
ADP000210,1.3,small,6.1,terrier,stray,16,0,minor,1,1.0,3.1,1.0,4.4,7.3,0,1,0,0,apartment,0,3.7,2.2,1,0,1,9.8,2.2,0,kept,,0
ADP000211,6.3,large,25.7,sporting,owner_surrender,46,0,none,1,2.2,7.1,2.5,1.9,2.6,1,0,0,0,house_owned,1,0.1,5.8,2,0,1,5.3,3.9,0,kept,,0
ADP000212,7.5,small,9.1,working,stray,50,0,none,1,1.5,5.5,5.6,4.5,6.6,1,1,0,1,house_owned,1,3.5,5.0,2,0,1,10.0,0.5,0,conflict_with_resident_pets,6.9,1
ADP000213,4.0,medium,16.9,mixed,stray,22,0,none,0,2.3,3.8,3.4,10.0,6.1,1,0,1,0,house_rented,1,1.0,5.9,1,0,0,6.5,4.1,0,kept,,0
ADP000214,7.2,medium,20.6,sporting,owner_surrender,25,0,minor,1,1.8,4.0,3.2,5.2,4.3,0,0,1,0,house_rented,1,8.7,5.2,1,0,0,5.8,0.0,0,kept,,0
ADP000215,5.7,medium,16.9,herding,stray,41,1,none,1,8.3,7.7,3.5,9.2,2.6,0,1,1,0,apartment,0,5.3,5.4,2,0,0,6.2,3.8,0,cost_time,5.1,1
ADP000216,1.2,small,6.0,terrier,transfer,27,0,chronic,1,2.6,7.6,2.4,4.7,0.0,0,1,0,0,house_owned,1,6.5,3.8,2,0,0,6.0,0.9,0,kept,,0
ADP000217,2.4,small,6.1,terrier,owner_surrender,31,0,minor,1,1.7,2.3,2.7,4.1,7.9,1,0,0,0,house_owned,1,7.0,4.2,1,0,1,8.0,0.1,0,kept,,0
ADP000218,2.5,large,22.2,mixed,stray,27,0,minor,1,3.7,5.3,5.0,7.1,8.2,1,0,0,1,house_owned,0,9.6,6.5,3,1,0,9.4,0.6,0,kept,,0
ADP000219,4.1,small,5.6,terrier,owner_surrender,12,0,none,1,0.0,5.3,4.1,7.0,9.2,0,0,0,0,house_owned,1,6.9,0.7,1,0,0,6.3,6.3,0,aggression,2.1,1
ADP000220,5.4,medium,16.5,hound,transfer,8,0,minor,1,0.9,3.1,3.3,5.1,5.7,0,1,0,0,house_owned,1,7.4,5.0,2,0,0,8.6,0.1,0,kept,,0
ADP000221,6.1,medium,20.7,mixed,stray,52,0,none,1,2.3,4.4,0.3,8.7,1.4,0,1,0,1,house_owned,1,10.9,4.1,2,1,0,7.6,4.6,0,kept,,0
ADP000222,6.2,medium,21.3,terrier,transfer,16,1,none,1,5.1,4.3,2.9,4.0,1.9,1,0,0,1,house_owned,1,11.0,9.5,1,0,0,5.3,5.5,0,kept,,0
ADP000223,3.4,small,9.2,herding,stray,75,0,minor,1,7.6,4.4,0.6,6.6,7.1,1,0,1,0,house_owned,1,0.0,6.8,1,0,0,5.1,0.2,0,kept,,0
ADP000224,6.0,xlarge,45.6,mixed,stray,56,1,none,1,5.4,5.3,4.7,4.2,7.0,0,0,0,0,house_rented,1,3.6,6.8,1,0,0,7.2,2.6,0,kept,,0
ADP000225,9.3,medium,18.4,sporting,stray,47,0,none,1,4.6,4.5,2.4,4.6,7.2,0,1,0,0,house_owned,0,1.2,7.0,2,0,0,6.8,2.4,0,kept,,0
ADP000226,2.9,medium,16.8,mixed,owner_surrender,23,0,none,1,3.1,5.0,0.9,5.9,4.2,0,0,1,1,apartment,0,7.6,5.0,1,1,0,5.7,0.9,0,kept,,0
ADP000227,5.6,medium,22.1,mixed,stray,44,0,minor,1,1.2,2.1,0.0,6.7,1.1,1,1,0,0,apartment,0,2.5,5.1,3,0,0,8.1,1.6,0,kept,,0
ADP000228,3.9,small,4.1,mixed,stray,44,1,minor,1,2.9,7.3,1.1,4.3,5.2,0,0,0,1,house_rented,1,8.7,9.6,2,1,0,5.3,5.3,0,kept,,0
ADP000229,0.9,medium,30.7,hound,owner_surrender,22,1,none,1,5.7,5.5,0.5,5.3,3.6,0,1,0,0,house_owned,1,9.8,4.9,3,0,1,7.1,0.4,0,kept,,0
ADP000230,2.4,medium,20.4,terrier,owner_surrender,53,0,none,1,4.5,6.0,4.2,5.0,6.5,0,1,0,1,house_owned,1,3.5,2.5,3,0,0,6.0,2.5,0,kept,,0
ADP000231,1.4,large,29.8,mixed,transfer,18,1,chronic,1,0.0,3.9,4.9,1.5,6.2,0,0,0,1,house_owned,1,7.4,4.3,4,1,0,4.1,2.8,0,kept,,0
ADP000232,4.3,small,6.7,working,owner_surrender,32,0,none,0,0.0,3.0,4.9,4.4,4.4,0,1,0,1,apartment,0,11.1,3.6,1,0,0,4.9,0.8,0,kept,,0
ADP000233,6.7,xlarge,29.5,hound,stray,8,0,none,1,2.5,2.0,1.1,4.4,5.3,0,1,0,0,house_rented,1,1.5,3.4,2,0,0,5.0,1.0,0,kept,,0
ADP000234,5.7,small,8.3,sporting,stray,8,0,minor,1,0.0,6.6,4.0,2.7,5.5,0,0,0,1,house_owned,1,9.8,10.0,2,1,1,3.4,7.3,0,kept,,0
ADP000235,1.3,small,7.1,herding,transfer,35,0,none,1,4.8,2.9,5.2,4.3,1.2,0,1,0,0,apartment,1,6.9,7.1,2,0,0,5.6,2.8,0,kept,,0
ADP000236,2.3,xlarge,59.3,terrier,transfer,45,0,none,1,0.3,0.0,0.0,4.9,1.9,0,1,1,0,house_owned,1,5.1,5.5,2,0,1,2.9,0.6,0,kept,,0
ADP000237,12.5,medium,12.3,working,stray,47,0,none,1,3.8,2.0,3.2,5.6,4.1,0,0,0,1,apartment,0,8.1,0.8,4,1,0,6.5,4.8,0,kept,,0
ADP000238,4.1,medium,18.7,working,stray,48,0,none,1,6.8,0.0,3.1,6.9,6.2,0,0,0,0,house_owned,0,7.5,7.6,1,0,0,7.8,0.7,0,kept,,0
ADP000239,4.4,small,5.2,sporting,transfer,10,0,none,1,3.9,3.9,5.1,3.1,6.5,0,1,0,1,apartment,0,5.4,6.9,1,1,0,5.5,3.8,0,kept,,0
ADP000240,1.0,large,30.4,toy,transfer,49,0,none,1,3.3,2.7,3.1,4.8,10.0,0,0,0,1,house_owned,0,10.2,4.9,2,0,0,5.5,0.1,0,kept,,0
ADP000241,0.9,small,8.4,mixed,transfer,52,0,none,0,4.6,4.6,0.0,7.7,0.6,1,1,1,0,apartment,0,8.1,6.4,2,0,0,8.3,1.3,0,kept,,0
ADP000242,0.5,small,5.2,mixed,born_in_care,16,0,none,0,1.8,4.0,0.0,6.9,1.8,0,1,1,0,apartment,0,4.5,6.0,3,0,1,6.5,0.9,0,kept,,0
ADP000243,3.7,xlarge,52.9,mixed,owner_surrender,45,1,none,1,2.2,6.0,1.4,6.1,3.3,0,0,0,1,apartment,0,7.5,2.6,1,0,0,7.5,3.5,1,kept,,0
ADP000244,1.5,small,4.6,toy,stray,61,1,minor,1,2.7,4.6,5.3,4.1,3.7,1,0,1,0,house_rented,1,8.0,3.5,3,0,0,5.3,0.6,0,kept,,0
ADP000245,5.0,small,7.0,mixed,stray,50,0,none,1,4.1,5.6,4.3,6.0,7.2,0,1,0,1,house_rented,1,2.1,7.9,2,0,0,9.1,1.9,0,kept,,0
ADP000246,2.5,large,33.9,herding,owner_surrender,36,0,none,1,3.5,5.8,1.2,6.3,1.7,1,1,1,1,house_owned,0,3.0,5.1,1,0,0,4.8,1.2,0,kept,,0
ADP000247,9.7,medium,19.6,mixed,owner_surrender,12,0,none,1,6.7,5.2,1.6,6.9,4.4,0,1,0,1,house_rented,1,8.8,8.0,2,0,1,7.9,1.1,0,aggression,38.2,1
ADP000248,3.8,small,7.5,mixed,stray,47,0,minor,0,5.4,5.1,4.4,6.6,6.8,1,1,1,1,house_rented,1,10.0,5.5,1,1,1,7.0,1.1,0,kept,,0
ADP000249,5.7,small,7.2,terrier,transfer,58,0,none,1,1.6,2.2,3.4,6.3,10.0,0,0,1,0,house_owned,1,0.4,6.7,2,0,0,6.4,0.4,0,kept,,0
ADP000250,2.3,small,2.9,sporting,born_in_care,36,0,minor,1,2.7,7.5,0.3,10.0,7.7,0,1,0,0,house_owned,1,7.6,10.0,3,0,0,5.0,0.0,0,kept,,0
ADP000251,8.5,large,27.7,mixed,stray,34,1,none,1,0.0,0.0,2.9,8.5,4.3,0,0,1,1,apartment,0,9.9,0.0,1,1,1,10.0,8.5,1,kept,,0
ADP000252,2.9,small,5.4,sporting,owner_surrender,12,0,none,1,0.8,4.2,3.1,9.0,6.0,0,0,1,0,apartment,1,3.6,6.2,3,0,0,5.1,2.8,0,kept,,0
ADP000253,6.3,large,36.7,mixed,owner_surrender,48,1,none,1,5.0,9.8,7.1,8.4,6.2,0,0,1,0,house_owned,1,4.8,2.5,2,0,0,7.3,5.9,0,separation_anxiety_destruction,5.1,1
ADP000254,3.5,medium,20.5,mixed,stray,18,0,chronic,1,2.5,3.1,2.8,4.5,3.8,0,1,0,1,house_rented,1,6.2,7.3,1,0,0,8.6,2.8,0,kept,,0
ADP000255,1.4,medium,17.6,working,stray,66,0,minor,1,1.8,6.6,1.6,8.5,7.7,1,0,1,1,apartment,0,5.8,4.7,2,1,0,8.3,3.8,0,kept,,0
ADP000256,1.1,medium,19.1,terrier,owner_surrender,64,0,none,1,3.0,1.8,6.3,9.5,5.6,0,0,0,1,house_owned,0,9.1,10.0,2,1,0,5.0,0.5,0,kept,,0
ADP000257,5.6,small,5.9,working,transfer,41,1,chronic,1,0.8,6.3,5.4,10.0,7.6,1,1,0,0,house_owned,1,8.8,7.8,1,0,0,9.1,2.2,0,kept,,0
ADP000258,2.6,large,25.3,hound,owner_surrender,72,1,none,1,0.0,0.8,4.1,8.6,4.1,1,1,0,1,apartment,0,7.5,2.9,3,1,0,3.2,5.7,1,kept,,0
ADP000259,5.4,small,5.6,hound,owner_surrender,16,0,none,1,2.5,3.2,3.9,5.4,7.8,0,0,0,0,house_owned,1,7.7,5.6,1,0,0,10.0,0.2,0,kept,,0
ADP000260,2.1,medium,23.7,working,transfer,28,0,none,1,3.3,3.6,3.0,4.1,5.4,0,0,0,0,house_owned,1,3.1,5.9,2,0,0,5.8,1.8,0,kept,,0
ADP000261,4.3,small,5.7,herding,owner_surrender,29,1,minor,1,1.3,0.4,4.1,6.2,2.0,0,0,1,1,apartment,0,2.0,5.2,3,1,1,5.8,1.0,0,kept,,0
ADP000262,1.8,medium,19.5,sporting,transfer,31,0,none,1,0.0,0.0,3.8,6.3,4.7,0,0,1,0,apartment,0,7.3,5.2,1,0,0,5.6,1.1,0,kept,,0
ADP000263,0.9,large,32.3,working,transfer,18,0,none,0,0.0,5.2,7.2,8.7,5.4,0,0,0,1,house_owned,1,3.7,9.3,1,1,1,6.2,0.6,0,kept,,0
ADP000264,4.3,medium,16.2,working,owner_surrender,10,0,none,1,4.7,3.4,6.3,6.6,5.0,0,0,1,1,house_owned,1,3.3,6.4,2,1,0,3.1,0.2,0,kept,,0
ADP000265,0.6,large,23.3,toy,owner_surrender,61,0,none,1,2.3,6.6,5.1,4.7,4.3,0,0,0,1,house_owned,1,4.9,3.9,2,0,0,8.3,0.8,0,kept,,0
ADP000266,3.4,small,10.6,working,owner_surrender,59,0,none,1,4.0,1.9,3.9,7.1,3.5,0,0,0,1,house_rented,1,5.4,5.0,3,0,0,8.0,2.1,0,kept,,0
ADP000267,0.6,small,8.6,mixed,owner_surrender,99,0,none,1,2.1,6.0,5.0,6.2,3.8,0,0,0,0,house_rented,1,8.7,5.2,1,0,1,9.4,1.0,0,conflict_with_resident_pets,7.7,1
ADP000268,4.5,small,6.8,mixed,stray,24,0,none,1,1.5,5.7,2.7,6.3,4.5,1,1,1,1,apartment,0,8.0,5.4,1,0,0,4.5,0.9,0,kept,,0
ADP000269,2.5,medium,18.7,sporting,stray,28,0,none,1,3.7,2.8,2.9,5.4,5.2,0,1,0,0,apartment,0,5.5,4.4,1,0,0,6.9,1.0,0,unmet_expectations,11.4,1
ADP000270,3.5,large,23.1,herding,owner_surrender,11,0,none,1,1.7,1.8,4.4,5.0,4.7,0,0,0,0,apartment,0,13.1,6.2,1,0,1,6.6,1.2,1,kept,,0
ADP000271,2.7,medium,22.7,toy,transfer,39,1,minor,1,3.8,4.3,4.8,5.1,6.4,0,1,0,1,apartment,0,3.9,3.5,3,0,0,2.6,1.6,0,kept,,0
ADP000272,4.1,large,30.7,terrier,transfer,4,0,none,0,0.0,1.7,5.7,5.9,2.9,1,1,1,0,apartment,0,7.0,3.1,4,0,1,8.1,2.8,1,unmet_expectations,6.1,1
ADP000273,1.4,medium,19.3,mixed,born_in_care,44,0,none,1,5.7,0.7,8.4,9.5,3.8,0,1,1,1,house_owned,1,8.9,10.0,1,0,0,2.9,0.5,0,aggression,1.0,1
ADP000274,4.6,xlarge,48.4,herding,stray,27,0,none,1,0.2,7.2,5.8,4.9,4.5,0,0,0,1,house_owned,0,8.9,3.7,2,0,0,5.9,1.2,0,kept,,0
ADP000275,3.6,large,31.8,sporting,transfer,85,0,none,1,0.3,1.1,4.8,6.1,8.5,1,0,0,0,house_rented,0,9.2,9.2,2,0,0,7.2,3.1,0,kept,,0
