,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
29145,2.7,18.3,12,0,1,4.7,4.0,0.6,7.1,3.1,1,0,0,0,0,5.9,5.0,2,0,0,6.4,2.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
5032,2.1,34.8,65,0,1,3.7,4.7,7.4,5.4,2.5,0,0,1,1,1,8.0,5.9,1,0,0,5.4,0.5,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
18076,2.0,15.3,11,1,1,6.3,4.9,5.9,7.3,0.0,0,1,0,0,1,4.5,7.1,2,0,0,6.9,0.2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
34789,1.0,5.5,9,0,1,4.5,2.4,5.4,6.4,4.6,1,1,0,0,1,7.7,5.6,3,0,0,9.8,0.8,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
26436,1.6,17.8,8,0,1,3.7,7.0,2.7,5.8,0.0,0,0,0,1,0,4.0,4.5,1,0,1,6.6,1.3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
35078,4.9,26.1,17,0,1,2.3,4.4,1.8,5.1,4.5,1,0,0,1,1,4.0,7.8,1,0,1,7.4,2.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
22050,6.7,16.2,22,0,1,0.1,6.8,8.0,2.5,5.3,0,1,0,0,1,14.0,4.8,2,0,0,8.2,2.3,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1310,1.7,35.7,23,1,1,0.0,2.8,1.6,8.6,6.1,0,0,0,1,1,13.1,10.0,1,0,0,3.6,1.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
25667,8.0,17.2,49,1,1,1.4,3.3,4.9,6.9,6.6,1,0,0,0,0,6.1,2.9,1,0,1,5.5,4.0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
17817,4.0,5.5,23,0,1,0.0,1.5,6.9,6.1,4.9,1,0,0,1,0,1.5,7.6,1,0,0,6.1,1.5,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
5039,2.5,15.7,12,0,1,0.4,3.8,7.1,4.3,2.3,0,1,0,1,0,14.0,5.2,1,1,1,5.2,0.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1233,4.2,19.4,27,0,1,2.9,2.8,5.5,10.0,6.1,0,0,0,1,0,4.1,2.0,2,0,1,4.8,8.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
28248,4.9,14.9,4,0,1,3.8,2.7,4.0,4.4,5.1,0,0,1,1,0,3.0,4.4,2,0,0,10.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
11627,7.5,5.6,44,0,1,4.2,9.0,5.7,7.5,2.3,0,1,0,0,0,0.0,4.6,1,0,0,9.6,2.9,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16695,6.7,30.5,77,0,1,0.0,4.1,1.0,5.9,6.2,1,0,1,0,1,0.2,7.5,1,0,1,7.8,1.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
17106,1.3,14.7,21,0,1,0.0,1.9,1.6,6.1,9.5,1,0,0,1,0,7.5,10.0,1,0,1,8.4,3.9,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
29895,3.6,6.8,22,0,1,0.0,0.0,3.4,6.4,6.5,0,1,0,0,1,4.9,5.8,3,0,1,7.6,0.6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
24509,9.1,40.0,93,0,1,1.4,2.8,4.4,6.7,3.5,1,0,0,1,1,1.9,3.8,2,1,1,4.9,2.9,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
22105,1.9,26.8,13,0,1,2.4,3.8,0.6,2.8,0.3,0,1,0,1,1,4.7,1.7,1,1,0,6.7,1.1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
828,1.0,10.1,33,0,1,4.9,2.6,1.3,5.4,9.1,1,0,1,0,0,5.0,5.6,1,0,0,6.0,0.2,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
14518,1.4,18.5,37,0,1,1.0,1.7,3.4,7.5,4.5,1,0,0,1,1,6.9,5.6,1,0,1,5.2,1.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37036,0.9,26.2,23,0,1,4.6,3.9,0.1,10.0,5.8,0,1,0,0,0,7.0,3.1,2,0,0,9.2,6.9,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
35222,12.3,16.1,23,0,1,0.0,0.9,2.9,7.0,6.8,1,0,1,1,1,4.6,7.0,2,1,1,8.7,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
37004,2.6,29.7,27,0,1,2.8,3.5,2.0,4.2,4.9,0,1,1,0,0,4.5,6.8,1,0,0,4.3,2.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
19346,5.3,21.2,85,0,1,1.3,5.2,4.3,4.1,6.9,1,0,0,0,1,4.0,7.6,3,0,0,5.4,3.5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
33565,5.8,16.4,46,1,1,1.4,5.8,1.7,6.9,8.4,0,0,0,0,0,7.3,5.5,2,0,0,10.0,1.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
39111,4.4,19.7,17,0,1,1.8,6.1,4.5,6.6,6.1,0,0,1,1,0,10.0,4.0,1,0,0,8.4,2.6,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
19147,2.0,17.5,19,0,1,4.0,5.5,3.0,5.9,3.5,0,0,1,1,1,0.0,4.2,2,1,0,7.1,1.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
10275,0.9,15.7,55,0,1,2.9,6.0,2.0,7.3,1.5,0,0,1,1,0,5.4,3.1,1,0,1,2.3,4.2,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6477,2.7,11.4,54,0,1,1.3,9.4,0.4,5.6,5.1,0,1,0,0,1,8.4,7.9,1,0,1,6.1,2.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
27171,9.8,26.8,32,0,1,0.5,0.7,0.0,5.7,4.7,0,1,0,1,1,8.7,8.0,1,0,0,9.3,2.3,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
31677,1.9,17.5,30,1,1,3.1,6.8,3.7,7.7,3.9,0,1,1,1,0,7.3,5.9,1,0,0,5.7,1.8,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1844,2.1,46.5,70,0,1,7.8,7.0,4.1,5.6,2.0,0,0,0,0,1,2.6,2.5,4,0,1,8.3,3.1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
3408,3.4,22.5,8,0,1,2.8,6.7,1.8,3.2,4.6,1,1,0,0,1,4.8,8.7,2,0,0,7.5,5.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
17340,7.9,9.9,8,0,0,1.3,5.7,2.5,7.1,6.2,1,0,1,0,1,7.5,4.3,2,0,0,7.5,2.8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
31647,6.9,8.7,36,0,1,0.0,1.5,5.5,6.3,3.0,0,0,0,0,1,9.1,5.4,1,0,1,9.1,0.9,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
41250,5.1,34.6,17,1,1,3.8,5.4,6.9,6.7,4.9,1,0,0,0,0,1.5,8.6,3,0,0,9.5,1.9,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
29276,3.2,4.7,51,0,1,2.4,0.0,1.8,3.8,3.6,1,1,0,1,1,8.7,2.4,1,1,1,7.5,1.4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
8232,3.5,20.5,41,1,1,2.0,4.2,3.7,8.4,7.5,0,1,0,0,1,5.6,10.0,1,0,1,4.9,1.6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
40030,3.0,9.4,59,0,1,1.0,4.4,3.7,8.8,2.1,0,0,0,1,1,2.1,6.7,3,1,0,6.3,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
21525,8.4,16.5,13,0,1,2.5,6.2,1.2,5.9,5.2,1,0,1,1,0,3.6,6.4,1,1,1,4.5,0.5,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
27478,2.9,5.0,14,1,1,1.3,5.9,5.6,6.0,3.1,1,0,1,0,0,4.1,3.9,4,0,1,5.3,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
10227,6.1,24.1,23,0,1,3.5,6.1,4.2,5.6,5.6,0,1,0,0,1,3.1,5.3,4,0,0,7.5,0.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38541,2.1,43.6,2,0,1,2.1,4.6,7.3,9.8,2.6,1,1,0,0,0,4.3,7.2,3,0,1,7.9,2.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
7331,7.8,8.6,34,0,1,7.6,2.6,4.0,8.0,6.4,0,0,1,0,1,7.8,3.7,3,0,0,8.3,4.3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6580,1.2,9.1,51,0,1,1.7,3.2,3.5,6.4,3.4,1,0,0,1,1,7.2,3.7,1,0,0,6.9,2.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6990,12.1,32.3,6,0,1,1.5,2.9,1.9,4.8,0.7,0,0,0,0,1,5.1,6.8,3,0,0,4.1,2.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11698,6.5,34.9,7,0,0,2.9,5.1,3.9,6.4,6.3,1,0,0,0,0,5.5,6.8,3,0,0,4.7,0.4,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
40415,1.3,19.8,6,1,1,1.5,4.7,4.0,7.8,5.1,0,0,1,0,1,6.4,6.1,2,0,1,7.7,1.7,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
28077,5.7,6.3,28,0,1,2.4,2.8,0.2,7.2,4.3,1,0,0,1,1,7.6,6.9,1,1,1,6.7,0.3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
14227,7.2,33.5,37,0,1,1.0,4.6,0.0,3.9,2.0,0,0,0,0,1,10.5,5.0,1,0,0,9.0,1.1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
19822,8.2,35.6,10,0,1,4.3,5.1,3.3,4.5,3.5,0,0,0,0,1,4.7,5.2,1,0,1,3.5,0.7,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
592,3.7,11.3,2,0,1,3.8,9.8,7.2,9.8,3.6,0,0,1,0,1,1.7,2.9,4,0,1,7.6,6.9,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8493,11.2,40.4,14,1,1,1.1,1.4,1.6,4.0,2.7,1,0,1,0,1,9.0,3.3,1,0,0,8.0,0.7,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
7960,2.5,27.7,28,0,1,3.6,4.4,3.5,4.7,5.1,0,0,1,1,0,8.5,4.8,3,0,1,6.4,0.1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
3586,3.1,8.5,8,0,1,4.0,1.4,1.7,4.4,8.8,0,1,0,0,0,10.1,8.7,3,0,0,9.3,4.3,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
3623,2.5,8.3,21,0,1,2.7,4.0,2.0,9.0,5.7,0,0,1,1,1,5.8,6.9,1,0,0,8.2,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
13130,2.3,7.7,4,0,1,2.6,0.9,1.8,5.0,7.6,1,0,0,0,1,4.9,4.2,1,0,0,6.7,0.8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1301,3.0,32.0,5,0,1,4.2,7.6,6.6,7.8,3.9,1,0,0,1,0,4.8,7.7,1,0,0,8.3,0.1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
16593,8.2,37.1,12,0,1,3.5,3.4,1.8,6.1,4.9,1,1,1,1,1,5.7,1.6,1,1,0,5.6,4.5,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
18985,4.8,23.4,10,0,1,3.7,6.9,6.3,10.0,3.3,1,1,0,0,1,2.5,6.2,4,0,0,9.3,3.8,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
11676,3.9,26.7,51,1,1,5.9,4.9,4.4,6.9,5.0,0,1,0,0,1,0.4,7.1,2,0,1,8.0,0.2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
5923,2.8,16.3,12,0,1,0.0,8.4,0.0,8.2,6.2,1,0,0,0,0,3.0,0.8,1,0,0,6.4,7.4,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
39165,1.0,29.3,16,0,1,3.2,5.5,3.7,3.4,2.8,0,0,1,1,0,8.5,5.3,3,0,0,4.8,1.9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
21697,2.0,14.4,90,0,1,3.0,7.0,6.0,6.9,6.4,1,0,0,1,1,1.9,8.4,1,1,1,5.7,1.5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19377,3.4,18.5,34,0,1,2.0,3.5,5.4,7.4,3.9,0,0,1,1,0,8.0,3.5,2,1,1,4.7,3.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
17128,4.1,5.5,14,1,1,0.3,2.6,7.8,8.9,3.9,0,0,0,0,1,6.7,9.4,2,0,0,4.4,0.5,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
36687,2.8,30.2,8,0,1,0.8,3.2,0.0,5.6,5.6,0,0,0,1,0,3.6,5.4,3,1,1,6.7,0.2,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
7855,7.8,24.8,38,0,1,2.8,4.4,3.6,6.4,6.3,0,1,0,0,1,0.0,1.0,2,0,0,9.2,5.4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
10122,1.9,44.2,25,0,1,4.8,0.8,3.4,8.1,1.7,0,0,0,1,1,5.9,6.7,1,0,0,7.7,1.4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
40018,0.5,10.8,24,0,1,0.4,5.1,1.2,4.2,1.1,0,1,1,0,1,4.5,4.5,4,0,0,6.4,0.3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
18151,0.4,5.7,66,0,1,0.0,5.6,2.4,5.5,5.0,0,0,0,1,0,8.1,5.0,2,1,1,8.2,0.5,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
12222,3.5,58.0,13,0,1,1.8,3.8,1.3,9.8,4.3,1,0,0,0,1,3.3,3.4,3,0,0,6.5,6.4,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
36520,8.0,27.9,61,0,1,0.8,5.9,2.2,7.7,4.1,1,1,1,1,0,4.6,5.0,1,0,0,6.3,2.7,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
20468,7.8,5.1,15,0,1,0.4,3.8,0.0,8.6,5.6,1,1,0,1,1,5.8,7.5,2,1,0,9.4,1.1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4293,8.1,8.5,21,0,1,2.6,7.4,4.7,3.0,3.7,0,0,1,1,0,0.0,3.8,1,0,0,5.6,0.8,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
29955,2.9,24.9,6,0,1,5.0,3.0,8.3,10.0,0.0,0,1,1,1,1,0.0,6.2,2,0,1,7.2,3.8,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9126,5.3,4.1,16,0,1,2.9,2.8,4.7,5.4,7.3,1,0,0,0,1,3.2,3.7,2,0,1,8.4,1.7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
13018,1.3,14.5,12,0,1,4.9,7.0,5.2,5.1,1.8,0,1,1,1,1,2.6,3.7,1,1,0,6.8,1.4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
28307,4.2,6.8,35,0,1,6.4,7.3,2.1,5.4,2.8,0,0,0,1,1,4.8,5.0,4,0,1,8.4,0.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
7264,3.2,33.5,14,0,1,0.0,4.0,0.0,9.4,5.0,0,0,0,1,1,0.0,7.6,4,0,0,7.6,1.8,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
2486,4.2,5.6,40,0,1,3.6,0.0,2.7,5.1,3.9,0,0,0,0,1,8.7,4.0,1,0,1,6.1,1.1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
38448,16.0,18.2,108,1,1,1.4,4.0,4.9,4.9,6.4,1,0,0,0,1,3.3,4.8,2,0,1,5.9,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
333,1.4,26.2,10,0,0,3.1,0.2,4.6,8.5,5.9,0,0,0,1,1,2.6,2.4,1,0,1,8.4,6.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
40862,1.4,14.8,35,0,1,1.4,5.8,4.3,7.8,2.5,0,0,0,0,0,5.9,3.7,1,0,0,5.5,4.1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
36897,8.4,34.0,8,0,1,5.4,0.8,2.8,3.0,2.1,0,1,0,0,1,9.0,7.6,4,0,0,6.7,4.6,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6746,15.2,17.2,24,0,1,4.1,4.6,7.0,5.5,1.6,0,1,0,0,0,7.8,7.7,1,0,0,4.8,2.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
31451,1.5,20.5,30,1,1,6.7,7.3,7.1,7.2,1.5,1,0,0,0,1,7.5,3.7,1,0,0,3.3,3.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
28525,2.2,33.4,14,0,1,3.9,6.4,0.0,5.4,4.3,1,0,1,0,0,2.9,6.2,2,0,0,7.0,0.8,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
37803,2.0,24.7,13,0,1,4.9,4.4,1.6,5.4,3.0,0,1,0,0,1,7.0,6.6,2,0,0,5.8,1.2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1591,2.7,16.3,54,0,1,1.0,2.8,4.4,6.9,4.1,1,1,0,1,1,4.7,6.4,1,0,0,7.4,0.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
34115,1.8,6.3,94,0,1,1.6,0.5,0.6,1.0,7.3,0,1,0,0,0,6.2,6.2,1,0,1,5.5,5.2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
31334,7.7,22.5,28,0,1,1.8,3.1,0.0,5.1,7.1,1,0,0,0,0,8.3,5.4,3,0,0,4.3,0.3,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
8184,12.2,20.4,7,0,0,5.3,7.8,5.0,4.3,10.0,1,0,0,0,1,6.1,6.2,1,0,0,5.4,1.9,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
17164,4.8,5.5,35,0,1,2.0,4.9,6.4,6.1,5.6,0,1,1,0,1,9.3,1.0,1,0,0,8.3,5.1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
25282,1.7,16.3,69,1,1,1.6,2.7,3.4,5.3,6.2,0,0,1,1,1,5.4,4.5,4,1,0,7.1,0.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
10936,3.1,12.2,73,1,1,0.0,2.4,4.8,4.2,5.2,0,0,0,1,0,5.8,4.7,2,1,0,6.6,0.5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
37754,15.0,17.7,46,0,1,0.0,8.0,1.3,4.4,7.8,1,0,1,0,0,3.6,6.0,1,0,1,7.1,1.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
14842,7.2,19.0,78,1,1,0.0,1.4,0.0,9.0,8.2,1,0,1,0,0,8.5,10.0,1,0,0,6.8,1.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
13402,4.3,28.6,12,0,0,4.4,6.4,3.9,7.5,2.1,1,0,0,1,0,4.8,4.5,2,0,0,6.4,3.0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
25525,2.4,17.4,21,0,1,5.2,5.6,3.8,3.5,2.3,1,0,1,1,0,6.3,5.2,4,1,0,1.2,1.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
15154,5.7,3.7,82,0,1,6.2,6.4,10.0,10.0,6.9,1,1,1,1,0,4.7,3.1,4,0,1,7.3,6.9,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
20820,0.7,11.5,44,0,0,5.7,4.7,6.3,8.1,4.5,0,0,0,1,1,7.9,1.8,1,0,0,10.0,6.3,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
15139,3.2,35.3,18,0,1,3.2,0.0,8.0,2.9,2.3,1,0,1,1,1,0.0,1.2,4,1,0,4.0,1.7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
40555,1.9,4.7,3,0,1,1.1,6.8,0.0,4.3,5.5,1,0,1,0,0,5.9,2.3,1,0,0,7.4,2.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
24069,5.1,23.7,84,1,1,2.5,7.1,4.5,5.3,3.4,1,0,0,0,1,4.5,6.4,2,0,1,7.0,1.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
37986,2.8,24.5,20,0,1,4.0,2.3,9.8,8.2,2.8,1,0,1,0,0,3.8,2.9,1,0,0,6.7,5.3,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
