,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
10117,1.1,10.1,28,0,1,0.2,0.0,6.5,8.6,7.0,0,0,1,1,1,4.9,3.7,2,1,1,4.5,4.9,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
28200,2.3,7.2,30,0,1,2.0,6.3,3.4,2.1,3.1,0,0,1,0,0,7.2,5.9,1,0,0,6.2,3.8,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
8941,0.7,42.7,7,0,1,3.1,3.8,2.1,10.0,1.1,0,1,1,1,1,5.6,3.1,1,0,0,6.9,6.9,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
19294,1.4,5.6,24,1,1,1.6,1.9,0.0,6.9,2.6,1,0,1,0,1,4.4,6.6,1,0,0,4.4,0.3,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3162,5.7,7.4,9,0,1,3.1,4.4,4.3,4.8,5.3,0,0,0,0,1,3.3,7.2,1,0,1,9.0,2.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
38744,7.6,11.0,51,0,1,0.2,1.7,4.4,6.0,8.0,1,1,1,0,1,3.8,10.0,3,0,1,5.4,4.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
39323,1.6,3.3,44,0,1,0.4,6.2,2.3,4.3,7.0,0,1,0,0,1,4.6,2.2,2,0,0,6.0,2.1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
249,5.7,7.2,58,0,1,1.6,2.2,3.4,6.3,10.0,0,0,1,0,1,0.4,6.7,2,0,0,6.4,0.4,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
13525,2.5,5.6,28,0,1,5.3,2.9,3.0,4.3,2.4,1,0,1,1,0,7.8,3.3,2,0,0,7.2,1.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
4,0.7,16.2,35,1,1,4.2,2.7,0.8,10.0,0.0,0,0,0,0,0,3.0,3.6,1,0,0,7.9,6.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
35920,1.8,12.4,32,0,1,1.9,1.3,4.5,6.0,5.2,1,0,0,0,1,2.4,7.0,2,0,1,8.5,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
11246,1.4,24.8,130,0,1,1.8,5.6,7.8,4.7,6.1,0,0,0,0,1,0.0,4.1,1,0,0,7.1,0.6,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
15320,1.6,22.2,15,1,1,0.0,4.9,5.6,5.6,1.9,0,0,1,1,1,2.5,4.3,1,0,1,4.7,1.3,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
24224,13.6,9.2,36,0,1,5.3,4.0,5.0,4.8,7.6,1,0,0,1,1,12.5,5.9,1,0,1,8.8,1.1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
26255,2.3,15.4,13,0,1,2.0,1.9,6.1,7.0,1.0,0,0,0,0,1,9.7,8.5,2,0,0,5.8,1.5,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
28840,7.8,20.1,18,0,1,3.0,0.4,3.4,9.6,5.0,1,1,0,1,0,7.6,5.2,1,1,0,8.0,4.4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
33730,4.6,33.7,3,0,0,1.3,0.0,4.9,4.2,7.2,0,0,1,0,0,7.0,9.0,1,0,1,4.1,4.8,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
9523,4.8,27.5,32,1,1,3.9,5.7,0.4,6.8,2.0,1,0,0,1,0,8.1,1.4,1,1,0,8.0,5.4,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3706,10.5,5.9,16,0,1,3.8,7.0,5.5,5.1,4.4,1,0,0,1,1,11.0,2.6,3,0,0,5.8,2.5,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4707,5.5,22.5,14,1,1,1.8,4.2,5.5,3.8,1.7,0,1,1,0,0,2.9,3.9,1,0,1,8.9,0.1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
32154,2.8,18.9,62,0,1,2.5,7.0,4.1,9.5,4.0,0,0,1,1,0,2.7,5.4,4,1,0,7.5,4.1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
13552,1.2,6.3,44,1,1,0.1,4.3,5.0,10.0,4.8,0,0,1,0,1,6.1,2.4,3,0,1,7.3,7.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
239,4.4,5.2,10,0,1,3.9,3.9,5.1,3.1,6.5,0,1,0,1,0,5.4,6.9,1,1,0,5.5,3.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
31923,12.0,19.5,9,1,1,1.6,5.5,6.5,3.0,0.0,1,0,0,1,1,1.3,8.4,1,0,0,8.0,5.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
38370,3.3,6.5,80,0,1,0.1,6.6,8.9,6.9,6.0,1,1,0,0,1,6.9,6.7,1,0,1,4.1,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
27828,2.7,5.0,14,0,1,5.2,1.5,3.4,7.0,1.9,0,0,0,1,1,5.0,2.8,2,0,0,8.2,4.2,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
12223,1.3,14.7,53,0,1,0.0,6.8,4.0,6.5,5.0,0,0,0,0,1,9.1,4.0,2,0,0,4.9,2.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
29649,1.2,35.0,123,0,1,5.1,5.9,0.2,0.9,6.8,0,1,0,0,0,1.4,7.2,1,0,0,8.0,6.3,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
40537,2.5,8.1,56,0,1,0.0,0.0,1.2,8.3,6.5,0,0,0,1,1,8.2,5.6,1,1,0,5.5,2.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
15988,2.9,18.3,37,0,1,2.8,7.0,1.9,3.0,9.0,0,0,1,1,0,3.5,5.0,1,1,0,9.1,2.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
26238,1.7,21.9,23,0,0,0.0,6.9,1.4,6.6,9.5,1,1,0,0,1,10.0,5.5,1,0,0,5.3,1.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
17458,7.7,11.5,3,0,1,3.9,3.8,2.1,4.1,3.7,0,1,1,0,0,10.1,2.2,1,0,1,7.4,1.9,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
8812,6.8,5.6,16,0,1,0.0,0.0,0.0,4.4,7.8,1,0,0,0,1,6.8,5.1,4,0,1,7.0,0.7,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
22548,1.4,21.1,8,0,1,4.7,1.3,6.1,6.2,3.7,1,0,0,0,1,2.2,7.8,4,0,0,5.7,1.6,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
17227,6.7,7.1,9,0,1,0.0,0.8,0.0,8.5,7.3,1,0,0,1,0,10.5,4.9,4,0,0,6.8,3.6,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
8867,4.1,20.5,11,0,1,1.7,1.0,2.3,6.2,3.2,0,1,0,1,0,3.8,3.1,4,0,1,10.0,3.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
28278,2.8,40.7,8,1,1,4.8,5.5,5.2,8.9,5.8,0,0,1,0,1,6.3,4.2,1,0,0,5.8,4.7,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
21375,3.9,8.8,4,0,1,0.9,2.7,5.7,6.5,2.7,0,1,1,1,1,3.1,4.3,1,0,0,6.3,2.2,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
34981,5.7,7.0,11,0,1,2.1,0.0,0.9,5.1,0.0,0,1,1,0,0,7.1,5.3,4,0,0,5.8,0.2,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
38999,10.3,8.9,27,0,1,1.6,0.2,6.4,4.2,0.1,0,0,1,0,1,0.0,3.5,2,0,0,7.9,0.7,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
23979,2.6,20.8,65,0,1,1.4,3.8,5.1,6.7,8.2,1,0,0,1,1,6.4,5.5,1,1,1,4.2,1.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
34484,3.8,6.4,62,0,1,0.0,1.5,6.0,9.3,2.4,1,0,0,1,0,1.7,10.0,1,1,1,8.3,0.7,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8180,7.2,55.0,77,0,1,2.2,5.1,2.4,6.8,9.7,1,1,0,0,1,10.0,4.6,2,0,1,7.6,2.2,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
37664,6.4,9.6,18,0,1,4.5,4.5,1.2,7.7,6.0,0,1,1,1,1,6.0,6.2,2,1,0,7.3,1.5,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
8752,4.5,32.1,30,0,1,0.0,4.4,2.7,10.0,5.7,0,0,1,1,1,5.5,6.7,1,1,0,8.5,3.3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
11602,2.7,27.9,37,0,1,1.7,1.8,1.6,7.9,5.7,0,0,0,1,0,1.9,7.7,1,0,0,2.3,0.2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
31214,3.5,56.6,18,0,1,2.9,2.5,3.7,2.4,3.8,1,0,1,1,0,2.2,6.0,1,0,0,5.6,3.6,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
32375,3.0,6.3,45,0,1,0.8,2.8,0.0,7.8,6.8,0,0,0,1,1,6.4,8.0,1,0,0,6.0,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
30627,2.1,37.0,11,0,1,0.9,3.4,6.7,7.1,1.8,0,1,1,0,0,7.4,3.2,2,0,1,5.8,3.9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
38803,1.8,18.6,88,0,1,2.6,0.3,2.1,5.9,7.3,1,0,0,0,1,5.4,4.9,1,0,1,6.9,1.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
12248,7.3,29.2,28,0,1,0.0,4.5,1.6,7.9,3.7,1,0,1,0,1,0.0,5.1,1,0,0,4.7,2.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
15783,2.4,33.0,85,0,1,2.0,5.3,6.4,6.3,1.7,1,1,1,0,1,5.0,4.1,1,0,0,7.9,2.2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
37464,1.4,7.7,13,0,0,6.1,3.5,5.3,3.7,2.1,0,0,0,0,1,12.2,8.8,2,0,0,7.4,5.1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2678,5.1,25.9,63,0,1,3.5,5.1,3.5,4.7,5.2,0,0,1,0,1,5.5,2.2,1,0,1,5.1,2.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
20453,0.8,24.7,60,0,1,3.1,2.9,4.3,8.0,9.0,1,1,0,1,1,11.0,3.8,1,1,0,5.6,4.2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13800,1.2,27.4,65,0,1,2.0,4.4,2.3,5.1,5.9,1,0,0,0,0,8.0,6.2,4,0,1,6.5,1.1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
2425,5.6,19.7,15,0,1,0.6,1.4,3.3,3.3,6.0,1,1,1,0,1,10.2,5.4,1,0,0,4.9,2.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
6445,4.2,34.2,21,0,1,2.3,4.3,3.1,7.6,3.3,0,1,1,0,0,1.5,3.6,1,0,0,6.7,4.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27543,2.4,17.8,95,1,1,3.8,5.9,4.6,6.8,7.4,0,0,0,1,1,4.8,5.6,1,1,0,10.0,1.2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
14716,2.5,48.0,19,0,1,2.7,6.1,2.4,8.2,4.5,1,0,1,0,1,5.4,3.8,4,0,0,5.0,4.4,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
29479,2.8,13.8,19,0,1,3.5,5.9,2.1,6.6,5.0,0,1,0,1,0,7.2,6.7,1,0,1,8.0,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
37843,3.7,6.2,54,0,1,3.9,0.7,4.2,6.0,4.8,0,1,0,1,0,3.9,6.4,2,0,1,6.8,0.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29424,3.1,21.0,25,0,1,3.7,2.6,1.3,5.2,3.5,0,0,0,1,0,5.0,3.7,1,0,1,6.3,1.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
7165,3.0,18.5,7,0,1,6.6,4.7,3.9,5.8,1.6,0,0,1,0,1,2.9,3.7,1,0,1,5.4,2.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
32061,11.3,7.2,12,0,1,3.6,7.1,4.3,4.0,2.8,0,0,1,1,1,10.9,5.7,2,0,0,7.9,1.7,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
16422,14.5,9.6,43,0,1,1.0,5.0,5.0,4.1,6.5,1,1,1,1,0,7.5,9.4,1,0,0,8.4,5.3,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
13276,1.0,7.6,79,0,1,2.6,5.0,0.4,8.0,5.1,0,1,1,1,1,9.9,9.5,2,1,1,3.6,1.5,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
38668,4.3,30.5,45,0,1,1.4,4.3,6.6,5.8,5.3,1,0,1,0,1,6.0,5.5,2,0,0,6.6,0.3,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
31551,0.7,6.9,24,0,1,1.1,3.4,2.0,7.3,3.8,0,1,1,1,1,1.0,8.9,1,1,1,9.9,1.6,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
14420,3.2,6.8,119,0,1,0.0,3.2,2.5,7.5,3.4,1,0,0,0,0,3.1,4.9,2,0,1,8.0,2.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
35033,3.5,6.5,35,0,1,3.5,3.7,5.1,2.7,6.5,1,1,1,1,0,6.3,5.9,1,0,1,5.8,3.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
30743,2.7,16.4,66,0,1,3.5,7.2,7.6,2.8,8.2,0,0,0,1,1,1.5,4.9,1,0,1,6.8,2.1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
27371,0.7,36.4,9,0,1,0.1,5.9,1.8,4.3,1.4,1,0,0,0,1,5.6,9.9,3,0,0,1.6,5.6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
19074,4.2,3.6,48,0,1,3.1,5.7,1.5,8.6,1.3,1,0,0,1,0,7.2,4.5,1,1,1,3.4,4.1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
6723,10.1,18.4,20,1,1,0.7,4.5,1.1,5.3,3.0,1,0,0,0,1,5.6,3.6,2,0,1,8.6,1.7,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
6960,4.7,5.1,9,0,1,4.9,4.3,4.9,8.7,7.5,0,0,1,0,0,2.4,4.3,2,0,0,5.7,4.4,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1029,1.0,19.7,52,0,1,0.0,6.1,4.6,4.2,2.8,1,0,1,1,0,7.1,6.1,1,0,0,6.6,1.9,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
26351,2.6,19.0,38,0,1,4.6,4.9,1.9,5.3,2.2,0,0,0,0,0,4.1,7.7,3,0,1,7.6,2.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
12583,2.0,27.2,64,0,1,2.3,3.1,3.2,6.0,4.2,1,0,0,1,1,4.1,10.0,4,0,1,6.7,4.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
21692,1.5,7.0,17,0,1,1.0,7.1,2.6,4.6,5.1,0,1,0,1,1,5.3,9.0,2,1,1,6.4,4.4,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
18686,0.8,4.5,32,0,1,0.5,4.9,2.2,4.9,4.0,0,0,0,0,0,2.8,8.0,2,0,0,7.4,3.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
27576,0.5,34.6,15,0,1,0.0,0.0,3.1,4.4,2.2,1,0,1,0,0,5.3,7.0,1,0,0,3.8,2.6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
15539,10.2,36.4,22,1,0,0.8,1.3,7.1,2.9,6.6,1,0,0,0,1,7.4,4.5,2,0,1,8.9,1.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7990,5.5,20.2,63,0,1,0.0,7.2,5.0,5.4,7.9,1,0,0,1,1,12.3,5.2,1,0,0,5.7,0.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
25536,3.9,9.2,16,0,1,3.8,3.3,6.3,5.4,3.2,0,1,1,0,1,6.3,2.3,1,0,1,3.4,3.1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
5931,5.3,61.0,40,0,1,3.3,1.9,0.9,7.7,3.4,0,0,0,0,1,5.4,1.2,1,0,1,7.4,6.5,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
27505,3.5,17.6,45,1,1,7.0,4.3,4.5,3.3,6.7,1,0,0,0,1,10.3,6.0,2,0,1,10.0,2.7,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
37205,1.7,21.1,16,0,0,5.0,6.9,2.4,6.9,2.9,0,0,1,1,0,8.3,4.9,1,0,0,5.3,2.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
8257,2.2,18.8,10,0,1,3.6,4.4,3.0,9.7,3.7,1,1,1,1,1,9.0,8.2,2,1,1,6.6,1.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35577,2.4,13.9,8,0,1,1.4,6.4,3.9,4.8,2.8,1,0,1,0,0,3.8,4.3,3,0,1,7.2,0.5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
40089,2.6,54.3,14,0,1,2.1,5.0,0.6,5.9,8.8,1,0,1,1,1,10.3,3.7,1,1,0,5.1,2.2,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
34475,0.4,6.7,6,1,0,3.1,5.4,5.1,1.1,4.1,0,0,0,1,0,6.5,6.0,2,0,0,5.1,4.9,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
28457,0.8,24.6,109,0,1,1.6,1.8,3.2,3.7,6.7,0,0,0,0,0,8.6,5.6,2,0,0,8.1,1.9,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29822,2.8,46.3,63,0,1,0.8,4.3,2.7,4.2,5.1,0,1,0,1,1,13.8,8.9,1,0,0,8.8,4.7,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
33297,1.2,9.0,25,0,1,4.4,4.8,2.6,7.4,1.7,0,0,0,0,0,7.2,3.8,1,0,0,9.7,3.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
20880,0.2,33.9,14,0,1,6.3,7.7,3.6,8.4,0.8,0,0,0,1,1,5.1,4.5,2,0,0,7.5,3.9,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
17532,3.5,13.3,36,0,1,3.4,5.8,5.9,7.8,6.5,0,0,1,1,1,3.5,6.1,1,1,0,9.9,1.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19599,2.4,8.9,26,0,1,2.3,3.7,1.8,3.2,6.7,0,0,0,1,0,7.3,7.1,1,0,0,6.0,3.9,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
18194,4.2,9.2,18,0,1,0.2,3.4,0.5,5.1,1.3,0,0,1,1,0,3.3,4.4,1,0,0,10.0,0.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
33001,11.5,60.3,49,1,1,1.7,0.8,5.1,4.7,4.6,0,1,0,1,1,6.6,4.5,1,0,0,8.4,0.2,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20759,3.6,6.0,33,1,0,0.0,2.7,1.0,6.9,8.8,0,0,0,0,1,9.4,5.2,1,0,1,7.1,1.7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
29040,3.4,29.0,57,1,1,1.7,2.3,2.6,6.0,4.6,0,0,0,0,0,8.8,7.6,3,0,0,5.6,1.6,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23619,1.9,17.0,34,0,1,0.4,6.1,1.2,6.7,7.6,1,0,0,0,1,7.8,3.2,2,0,0,6.7,3.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40085,11.8,37.2,40,0,1,2.8,5.6,5.6,8.4,5.3,1,0,0,0,1,1.2,4.8,2,0,1,4.4,3.6,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2264,3.5,6.1,66,0,1,2.8,6.4,2.2,7.2,3.5,0,0,0,0,0,5.0,8.0,2,0,0,6.4,0.8,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
37736,2.9,7.3,2,1,1,0.4,3.9,3.7,7.0,7.9,0,0,1,1,0,8.5,2.2,1,1,0,3.6,4.8,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
25411,9.8,7.1,24,0,1,0.0,3.0,3.5,4.5,6.1,1,0,0,0,0,7.3,2.6,1,0,0,4.7,1.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
